title,epicurious_url,found_exact,match_type,n_candidates_seen,pages_visited,stopped_reason
Ginger Cheesecake with Sour Cherry Compote ,https://www.epicurious.com/recipes/food/views/ginger-cheesecake-with-sour-cherry-compote-2247,True,exact_title,12,0,found_on_page_1_exact_title
Red Mullet Fillets with Haricots Verts and Dried Apricots ,https://www.epicurious.com/recipes/food/views/red-mullet-fillets-with-haricots-verts-and-dried-apricots-243619,True,exact_title,12,0,found_on_page_1_exact_title
"Udon Noodles with Chicken, Shellfish, and Vegetables ",https://www.epicurious.com/recipes/food/views/udon-noodles-with-chicken-shellfish-and-vegetables-352489,True,exact_title,12,0,found_on_page_1_exact_title
Cauliflower Soup with Thyme Croutons ,https://www.epicurious.com/recipes/food/views/cauliflower-soup-with-thyme-croutons-233127,True,exact_title,12,0,found_on_page_1_exact_title
Cherry Compote ,https://www.epicurious.com/recipes/food/views/cherry-compote-395893,True,exact_title,12,0,found_on_page_1_exact_title
Seared Peppered Scallops with Orange-Soy Glaze ,https://www.epicurious.com/recipes/food/views/seared-peppered-scallops-with-orange-soy-glaze-109160,True,exact_title,12,0,found_on_page_1_exact_title
Chicken Breasts with Chive and Mustard Sauce ,https://www.epicurious.com/recipes/food/views/chicken-breasts-with-chive-and-mustard-sauce-232200,True,exact_title,12,0,found_on_page_1_exact_title
Baked Bass with Fennel ,https://www.epicurious.com/recipes/food/views/baked-bass-with-fennel-101628,True,exact_title,12,0,found_on_page_1_exact_title
Braised Short Ribs ,https://www.epicurious.com/recipes/food/views/ba-syn-coffee-and-bourbon-braised-short-ribs,True,all_words_in_slug,12,0,found_on_page_1_all_words_in_slug
Braised Beef with Pears and Fresh Ginger ,https://www.epicurious.com/recipes/food/views/braised-beef-with-pears-and-fresh-ginger-354859,True,exact_title,12,0,found_on_page_1_exact_title
Parmesan-Blue Cheese Toasts with Green Onions ,https://www.epicurious.com/recipes/food/views/parmesan-blue-cheese-toasts-with-green-onions-108797,True,exact_title,12,0,found_on_page_1_exact_title
Artichoke and Fennel Salad ,https://www.epicurious.com/recipes/food/views/artichoke-and-fennel-salad-10359,True,exact_title,12,0,found_on_page_1_exact_title
Dried Cranberry Compote ,https://www.epicurious.com/recipes/food/views/dried-cranberry-compote-5813,True,exact_title,12,0,found_on_page_1_exact_title
Beans with Kale and Portuguese Sausage ,https://www.epicurious.com/recipes/food/views/beans-with-kale-and-portuguese-sausage-51175110,True,exact_title,12,0,found_on_page_1_exact_title
Roasted Red Pepper Grits ,https://www.epicurious.com/recipes/food/views/roasted-red-pepper-grits-14966,True,exact_title,12,0,found_on_page_1_exact_title
Lo Mein with Beef ,https://www.epicurious.com/recipes/food/views/lo-mein-with-beef-104617,True,exact_title,12,0,found_on_page_1_exact_title
Wild Mushroom Soup with Spinach and Ginger Broth ,https://www.epicurious.com/recipes/food/views/wild-mushroom-soup-with-spinach-and-ginger-broth-105782,True,exact_title,12,0,found_on_page_1_exact_title
Cucumber and Celery Salad with Yogurt ,https://www.epicurious.com/recipes/food/views/cucumber-and-celery-salad-with-yogurt-15762,True,exact_title,12,0,found_on_page_1_exact_title
Rhubarb Sponge Pudding ,https://www.epicurious.com/recipes/food/views/rhubarb-sponge-pudding-238265,True,exact_title,12,0,found_on_page_1_exact_title
Ham Steak on Creamed Spinach ,https://www.epicurious.com/recipes/food/views/ham-steak-on-creamed-spinach-1553,True,exact_title,12,0,found_on_page_1_exact_title
Cranberry-Walnut Pumpkin Bread ,https://www.epicurious.com/recipes/food/views/cranberry-walnut-pumpkin-bread-108606,True,exact_title,12,0,found_on_page_1_exact_title
Grilled Bread with Olive Oil ,https://www.epicurious.com/recipes/food/views/grilled-bread-with-olive-oil-2216,True,exact_title,12,0,found_on_page_1_exact_title
Pistachio Shortbread ,https://www.epicurious.com/recipes/food/views/pistachio-shortbread-51161410,True,exact_title,12,0,found_on_page_1_exact_title
Sustina Sour ,https://www.epicurious.com/recipes/food/views/sustina-sour-51209620,True,exact_title,12,0,found_on_page_1_exact_title
Light Mediterranean Salad with Lamb Chops ,https://www.epicurious.com/recipes/food/views/light-mediterranean-salad-with-lamb-chops-242446,True,exact_title,12,0,found_on_page_1_exact_title
Yellow Rice with Sofrito ,https://www.epicurious.com/recipes/food/views/yellow-rice-with-sofrito-13457,True,exact_title,12,0,found_on_page_1_exact_title
Stir-Fried Spinach with Ginger and Garlic ,https://www.epicurious.com/recipes/food/views/stir-fried-spinach-with-ginger-and-garlic-13455,True,exact_title,12,0,found_on_page_1_exact_title
Cheese-Stuffed Potatoes with Yogurt-Spice Paste and Sesame Seed Crust ,,False,,333,28,no_new_candidates_stopped_pagination
Prosciutto and Fig Panini ,https://www.epicurious.com/recipes/food/views/prosciutto-and-fig-panini-350417,True,exact_title,12,0,found_on_page_1_exact_title
Portuguese Clams with Linguiça and Tomatoes ,https://www.epicurious.com/recipes/food/views/portuguese-clams-with-linguica-and-tomatoes-109788,True,exact_title,12,0,found_on_page_1_exact_title
"Layered Potato, Onion and Celery Root Casserole ",https://www.epicurious.com/recipes/food/views/layered-potato-onion-and-celery-root-casserole-5776,True,exact_title,12,0,found_on_page_1_exact_title
Bite-Size Chipotle Chicken Soft Tacos (tinga de pollo) ,https://www.epicurious.com/recipes/food/views/bite-size-chipotle-chicken-soft-tacos-em-tinga-de-pollo-em-51142270,True,exact_title,12,0,found_on_page_1_exact_title
All-Year Blueberry Corn Muffins ,https://www.epicurious.com/recipes/food/views/all-year-blueberry-corn-muffins-1129,True,exact_title,12,0,found_on_page_1_exact_title
Dr. Lee's Mocha Meringue ,https://www.epicurious.com/recipes/food/views/dr-lees-mocha-meringue-357049,True,exact_title,12,0,found_on_page_1_exact_title
Cranberry and Tart-Cherry Compote ,https://www.epicurious.com/recipes/food/views/cranberry-and-tart-cherry-compote-350429,True,exact_title,12,0,found_on_page_1_exact_title
"Pinto Bean, Sausage, and Fennel Gratin ",https://www.epicurious.com/recipes/food/views/pinto-bean-sausage-and-fennel-gratin-11489,True,exact_title,12,0,found_on_page_1_exact_title
Mixed Greens with Goat Cheese and Candied Almonds ,https://www.epicurious.com/recipes/food/views/mixed-greens-with-goat-cheese-and-candied-almonds-104191,True,exact_title,12,0,found_on_page_1_exact_title
Basic Brioche ,https://www.epicurious.com/recipes/food/views/basic-brioche-351237,True,exact_title,12,0,found_on_page_1_exact_title
Chicken Milanesa With Maggi Ranch Sauce ,https://www.epicurious.com/recipes/food/views/chicken-milanesa-with-maggi-ranch-sauce,True,all_words_in_slug,12,0,found_on_page_1_all_words_in_slug
Raspberry Corn Muffins ,https://www.epicurious.com/recipes/food/views/raspberry-corn-muffins-366010,True,exact_title,12,0,found_on_page_1_exact_title
Roasted Baby Beets and Arugula Salad with Lemon Gorgonzola Vinaigrette ,https://www.epicurious.com/recipes/food/views/roasted-baby-beets-and-arugula-salad-with-lemon-gorgonzola-vinaigrette-234415,True,exact_title,12,0,found_on_page_1_exact_title
Osso Buco-style Halibut and Whipped Potatoes with Herbs ,https://www.epicurious.com/recipes/food/views/osso-buco-045style-halibut-and-whipped-potatoes-with-herbs-104938,True,exact_title,12,0,found_on_page_1_exact_title
"Fettuccine with Cherry Tomatoes, Goat Cheese, and Herbs ",https://www.epicurious.com/recipes/food/views/fettuccine-with-cherry-tomatoes-goat-cheese-and-herbs-12316,True,exact_title,12,0,found_on_page_1_exact_title
Basic Butter Cookie Dough ,https://www.epicurious.com/recipes/food/views/basic-butter-cookie-dough-13504,True,exact_title,12,0,found_on_page_1_exact_title
Havana Moon Chili ,https://www.epicurious.com/recipes/food/views/havana-moon-chili-100551,True,exact_title,12,0,found_on_page_1_exact_title
Toasted-Almond Cookies ,https://www.epicurious.com/recipes/food/views/toasted-almond-cookies-241520,True,exact_title,12,0,found_on_page_1_exact_title
Pistachio Brittle ,https://www.epicurious.com/recipes/food/views/pistachio-brittle-369114,True,exact_title,12,0,found_on_page_1_exact_title
Honey and Vinegar-Braised Short Ribs with Spinach ,https://www.epicurious.com/recipes/food/views/honey-and-vinegar-braised-short-ribs-with-spinach-102858,True,exact_title,12,0,found_on_page_1_exact_title
Skillet Poached Eggs with Prosciutto ,https://www.epicurious.com/recipes/food/views/skillet-poached-eggs-with-prosciutto-106109,True,exact_title,12,0,found_on_page_1_exact_title
Strawberry and Chocolate Baked Alaska ,https://www.epicurious.com/recipes/food/views/strawberry-and-chocolate-baked-alaska-235561,True,exact_title,12,0,found_on_page_1_exact_title
Blueberry-Beet Smoothie with Coconut Water ,https://www.epicurious.com/recipes/food/views/blueberry-beet-smoothie-with-coconut-water-51257820,True,exact_title,12,0,found_on_page_1_exact_title
Cranberry Vinaigrette ,https://www.epicurious.com/recipes/food/views/cranberry-vinaigrette-11946,True,exact_title,24,1,found_on_page_2_exact_title
Pasta Rustica with Smoked Mozzarella ,https://www.epicurious.com/recipes/food/views/pasta-rustica-with-smoked-mozzarella-109162,True,exact_title,12,0,found_on_page_1_exact_title
Chinese-Flavored Fried Chicken with Green Onion-Ginger Dipping Sauce ,https://www.epicurious.com/recipes/food/views/chinese-flavored-fried-chicken-with-green-onion-ginger-dipping-sauce-4311,True,exact_title,12,0,found_on_page_1_exact_title
"Bay Scallops with Polenta, Wild Mushrooms, Sherry, and Parsley Bread Crumbs ",https://www.epicurious.com/recipes/food/views/bay-scallops-with-polenta-wild-mushrooms-sherry-and-parsley-bread-crumbs-109147,True,exact_title,12,0,found_on_page_1_exact_title
Grilled Swordfish with Rosemary-White Wine Sauce ,https://www.epicurious.com/recipes/food/views/grilled-swordfish-with-rosemary-white-wine-sauce-1661,True,exact_title,12,0,found_on_page_1_exact_title
Roasted Eggplant and Red Pepper Topping ,https://www.epicurious.com/recipes/food/views/roasted-eggplant-and-red-pepper-topping-105944,True,exact_title,24,1,found_on_page_2_exact_title
"Chocolate, Pistachio, and Tahini Truffles ",https://www.epicurious.com/recipes/food/views/dark-chocolate-tahini-truffles,True,exact_title,12,0,found_on_page_1_exact_title
Whole Corn on the Grill ,https://www.epicurious.com/recipes/food/views/ba-syn-whole-corn-on-the-grill,True,exact_title,12,0,found_on_page_1_exact_title
Shrimp and Crab Cannelloni ,https://www.epicurious.com/recipes/food/views/shrimp-and-crab-cannelloni-2455,True,exact_title,24,1,found_on_page_2_exact_title
Smoky Red-Lentil Soup with Cheddar Toasts ,https://www.epicurious.com/recipes/food/views/smoky-red-lentil-soup-with-cheddar-toasts-233967,True,exact_title,12,0,found_on_page_1_exact_title
Pickled Peppers and Onions ,https://www.epicurious.com/recipes/food/views/pickled-peppers-and-onions-14970,True,exact_title,12,0,found_on_page_1_exact_title
A Hollywood Ham ,https://www.epicurious.com/recipes/food/views/a-hollywood-ham-482,True,exact_title,11,0,found_on_page_1_exact_title
"Summer Chef's Salad with Grilled Pork, Chicken, and Chimichurri Ranch Dressing ",https://www.epicurious.com/recipes/food/views/summer-chefs-salad-with-grilled-pork-chicken-and-chimichurri-ranch-dressing-56389620,True,exact_title,12,0,found_on_page_1_exact_title
Mussels on the Half Shell with Ravigote Sauce ,https://www.epicurious.com/recipes/food/views/mussels-on-the-half-shell-with-ravigote-sauce-109730,True,exact_title,12,0,found_on_page_1_exact_title
Thai Shrimp Soup with Lemon and Jalapenos ,https://www.epicurious.com/recipes/food/views/thai-shrimp-soup-with-lemon-and-jalapenos-1182,True,exact_title,12,0,found_on_page_1_exact_title
"Seafood, Avocado and Hearts of Palm Salad ",https://www.epicurious.com/recipes/food/views/seafood-avocado-and-hearts-of-palm-salad-1170,True,exact_title,12,0,found_on_page_1_exact_title
Cinnamon-Scented Devil's Food Cupcakes ,https://www.epicurious.com/recipes/food/views/cinnamon-scented-devils-food-cupcakes-109594,True,exact_title,12,0,found_on_page_1_exact_title
Roasted Poultry Stock ,https://www.epicurious.com/recipes/food/views/roasted-poultry-stock-51255620,True,exact_title,24,1,found_on_page_2_exact_title
Sausage Rolls ,https://www.epicurious.com/recipes/food/views/sausage-rolls-364750,True,exact_title,12,0,found_on_page_1_exact_title
"Clams with Chorizo, Peppers, and Potatoes ",https://www.epicurious.com/recipes/food/views/clams-with-chorizo-peppers-and-potatoes-350225,True,exact_title,12,0,found_on_page_1_exact_title
Tri-Tip Roast with Sun-Dried Tomato and Roasted-Pepper Relish ,https://www.epicurious.com/recipes/food/views/tri-tip-roast-with-sun-dried-tomato-and-roasted-pepper-relish-350251,True,exact_title,12,0,found_on_page_1_exact_title
Salad of Fresh Herbs and Greens with Fried Eggplant ,,False,,246,21,no_new_candidates_stopped_pagination
Borracho Beans ,,False,,1,0,exception
Chocolate Chestnut Ice Cream ,https://www.epicurious.com/recipes/food/views/chestnut-ice-cream-with-chocolate-grand-marnier-sauce-104235,True,all_words_in_slug,12,0,found_on_page_1_all_words_in_slug
Spiced Shrimp Soup ,https://www.epicurious.com/recipes/food/views/spiced-shrimp-soup-12061,True,exact_title,12,0,found_on_page_1_exact_title
Lobster Salad with Lemon Verbena Dressing ,https://www.epicurious.com/recipes/food/views/lobster-salad-with-lemon-verbena-dressing-104671,True,exact_title,12,0,found_on_page_1_exact_title
Beef Barley Soup with Wild Mushrooms and Parsnips ,https://www.epicurious.com/recipes/food/views/beef-barley-soup-with-wild-mushrooms-and-parsnips-102363,True,exact_title,12,0,found_on_page_1_exact_title
Baked Salmon with Cranberry-Thyme Crust ,https://www.epicurious.com/recipes/food/views/baked-salmon-with-cranberry-thyme-crust-107479,True,exact_title,12,0,found_on_page_1_exact_title
Strawberry Sufganiyot ,https://www.epicurious.com/recipes/food/views/strawberry-sufganiyot-51198880,True,exact_title,59,4,found_on_page_5_exact_title
"Rice Salad with Arugula, Pine Nuts and Olives ",https://www.epicurious.com/recipes/food/views/rice-salad-with-arugula-pine-nuts-and-olives-2198,True,exact_title,12,0,found_on_page_1_exact_title
Mike Romanoff ,https://www.epicurious.com/recipes/food/views/mike-romanoff-234117,True,exact_title,12,0,found_on_page_1_exact_title
Spinach and Feta Turnovers ,https://www.epicurious.com/recipes/food/views/spinach-and-feta-turnovers-3027,True,exact_title,12,0,found_on_page_1_exact_title
Gochujang-Date Sauce ,https://www.epicurious.com/recipes/food/views/gochujang-date-sauce-51140810,True,exact_title,12,0,found_on_page_1_exact_title
Ecuadoran Tamarillo Salsa ,https://www.epicurious.com/recipes/food/views/ecuadoran-tamarillo-salsa-239968,True,exact_title,12,0,found_on_page_1_exact_title
Tropical Fruit and Rum Punch ,https://www.epicurious.com/recipes/food/views/tropical-fruit-and-rum-punch-200552,True,exact_title,12,0,found_on_page_1_exact_title
Frisée Salad with Goat Cheese Croques-Monsieurs ,https://www.epicurious.com/recipes/food/views/frisee-salad-with-goat-cheese-croques-monsieurs-10703,True,exact_title,12,0,found_on_page_1_exact_title
Sweet Potato and Apricot Purée with Pecan Streusel ,https://www.epicurious.com/recipes/food/views/sweet-potato-and-apricot-puree-with-pecan-streusel-10722,True,exact_title,12,0,found_on_page_1_exact_title
Spoon Bread ,https://www.epicurious.com/recipes/food/views/spoon-bread-10219,True,exact_title,12,0,found_on_page_1_exact_title
Raisin and Cardamom Granola Bars ,https://www.epicurious.com/recipes/food/views/raisin-and-cardamom-granola-bars-506,True,exact_title,12,0,found_on_page_1_exact_title
Super-Rich Virginia Crab Cakes ,https://www.epicurious.com/recipes/food/views/super-rich-virginia-crab-cakes-10108,True,exact_title,12,0,found_on_page_1_exact_title
Crab-and-Pork Spring Rolls ,https://www.epicurious.com/recipes/food/views/crab-and-pork-spring-rolls-234983,True,exact_title,12,0,found_on_page_1_exact_title
Honey Vanilla Rice-Pudding Crème Brûlée ,https://www.epicurious.com/recipes/food/views/honey-vanilla-rice-pudding-creme-brulee-13308,True,exact_title,12,0,found_on_page_1_exact_title
Brussels Sprouts with Shallots and Salt Pork ,https://www.epicurious.com/recipes/food/views/brussels-sprouts-with-shallots-and-salt-pork-51124240,True,exact_title,12,0,found_on_page_1_exact_title
Roast Turkey with Port Gravy ,https://www.epicurious.com/recipes/food/views/roast-turkey-with-port-gravy-236500,True,exact_title,12,0,found_on_page_1_exact_title
Peach-Berry Upside-Down Crisp ,https://www.epicurious.com/recipes/food/views/peach-berry-upside-down-crisp-5365,True,exact_title,12,0,found_on_page_1_exact_title
